id,created_at,text
525622757628071938,2014-10-24 12:20:05,"I have the perfect plan to steal the Belmont Stakes Trophy, 1903! What do you mean it's already been stolen?"
525592572073627648,2014-10-24 10:20:08,"Yeesh, even the Censer has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525577472302407680,2014-10-24 09:20:08,"Yeesh, even the Custodia has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525562366680133632,2014-10-24 08:20:07,How much do you think I could get for Moche Face Jug on the blackmarket. What do you mean it's already been swiped?
525532166634373121,2014-10-24 06:20:07,How much do you think I could get for Bodegon II on the blackmarket. What do you mean it's already been swiped?
525517082696622080,2014-10-24 05:20:10,Someone already jacked the Armenian Street Scene?! But what will I do with the moon base?
525486869958901760,2014-10-24 03:20:07,Someone already jacked the Better World 158435?! But what will I do with a dozen sausage links?
525471770447728641,2014-10-24 02:20:07,"Yeesh, even the Cheese Clock with Mice has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525456673042096128,2014-10-24 01:20:08,How much do you think I could get for Cheese Clock with Mice on the blackmarket. What do you mean it's already been swiped?
525441570280341504,2014-10-24 00:20:07,I have the perfect plan to steal the Chalice! What do you mean it's already been stolen?
525426470492323840,2014-10-23 23:20:07,"Yeesh, even the Deformed Nazca Skull has been stolen? Thank god I saved the reciept when I bought 200 metres of rope!"
525411373170589698,2014-10-23 22:20:07,I have the perfect plan to steal the Eco! What do you mean it's already been stolen?
525366078848122880,2014-10-23 19:20:08,"Yeesh, even the Chrismatories has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525350994218336256,2014-10-23 18:20:12,"Yeesh, even the Shaman with Two Children has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525320805518155776,2014-10-23 16:20:14,How much do you think I could get for Hustling Off the Big Bull on the blackmarket. What do you mean it's already been swiped?
525275485920833536,2014-10-23 13:20:09,"Yeesh, even the Citrine Hippo Clock has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525260376443990016,2014-10-23 12:20:07,I have the perfect plan to steal the Covered Box! What do you mean it's already been stolen?
525245276530171904,2014-10-23 11:20:07,I have the perfect plan to steal the Desnudo en Circulos! What do you mean it's already been stolen?
525230169364365312,2014-10-23 10:20:05,"Yeesh, even the Le Nouveau Doute de Dante, Paradise 7 has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
525033914063392769,2014-10-22 21:20:14,Someone already jacked the Crown of the Immaculate Virgin?! But what will I do with my mime disguise?
525018800853630976,2014-10-22 20:20:11,How much do you think I could get for Venice - et cum spiritu tuo on the blackmarket. What do you mean it's already been swiped?
524973514206773248,2014-10-22 17:20:13,"Yeesh, even the Chinese Export Roosters has been stolen? Thank god I saved the reciept when I bought a dozen sausage links!"
524958394294501377,2014-10-22 16:20:09,"Yeesh, even the Interior with Figures Smoking and Drinking has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
524943289620107264,2014-10-22 15:20:07,Someone already jacked the Moche Animal Bottle?! But what will I do with 200 metres of rope?
524928197130190849,2014-10-22 14:20:09,How much do you think I could get for Altar Frontal Trim on the blackmarket. What do you mean it's already been swiped?
524913092694933504,2014-10-22 13:20:08,Someone already jacked the Floral Still Life?! But what will I do with 200 metres of rope?
524897992462327808,2014-10-22 12:20:08,I have the perfect plan to steal the Moche Double Bottle! What do you mean it's already been stolen?
524882914132385793,2014-10-22 11:20:13,How much do you think I could get for Helmet of the Archangel St. Michael on the blackmarket. What do you mean it's already been swiped?
524867795138658304,2014-10-22 10:20:08,Someone already jacked the Quartz Urn?! But what will I do with Sean Connery?
524837597655605248,2014-10-22 08:20:08,How much do you think I could get for Pheasants Sculpture on the blackmarket. What do you mean it's already been swiped?
524822497750175744,2014-10-22 07:20:08,Someone already jacked the Quartz Urn?! But what will I do with the moon base?
524807402328453120,2014-10-22 06:20:09,How much do you think I could get for Hermit Crab Sculpture on the blackmarket. What do you mean it's already been swiped?
524792326754148353,2014-10-22 05:20:15,"I have the perfect plan to steal the Les Princes de la Vallee Fleurie, Divine Comedy! What do you mean it's already been stolen?"
524777195521474561,2014-10-22 04:20:07,Someone already jacked the Pitcher?! But what will I do with the fleet of Austin Minis?
524762098480734208,2014-10-22 03:20:08,Someone already jacked the Silver Rods (Canutos)?! But what will I do with 200 metres of rope?
524731919985303552,2014-10-22 01:20:13,"Yeesh, even the Parrot Necklace and Bracelet has been stolen? Thank god I saved the reciept when I bought 200 metres of rope!"
524716821405257728,2014-10-22 00:20:13,"Yeesh, even the Bird Tree Sculpture has been stolen? Thank god I saved the reciept when I bought a dozen sausage links!"
524701701950164992,2014-10-21 23:20:08,I have the perfect plan to steal the Covered Box! What do you mean it's already been stolen?
524686616879980544,2014-10-21 22:20:12,Someone already jacked the Hustling Off the Big Bull?! But what will I do with 200 metres of rope?
524671501908606978,2014-10-21 21:20:08,"Yeesh, even the Moche Face Jug has been stolen? Thank god I saved the reciept when I bought 200 metres of rope!"
524641326969921536,2014-10-21 19:20:14,Someone already jacked the Covered Box?! But what will I do with the moon base?
524626204020977664,2014-10-21 18:20:08,How much do you think I could get for Study of Hands 1 on the blackmarket. What do you mean it's already been swiped?
524611125422612480,2014-10-21 17:20:13,Someone already jacked the God Bless America II?! But what will I do with my mime disguise?
524596002251358209,2014-10-21 16:20:08,I have the perfect plan to steal the The Lady! What do you mean it's already been stolen?
524565824670294016,2014-10-21 14:20:13,I have the perfect plan to steal the Terrier Rabbiting! What do you mean it's already been stolen?
524535602470207488,2014-10-21 12:20:07,Someone already jacked the Floral Still Life?! But what will I do with Sean Connery?
524520509120475136,2014-10-21 11:20:09,"Yeesh, even the Volcano Landscape has been stolen? Thank god I saved the reciept when I bought the fleet of Austin Minis!"
524505405142355968,2014-10-21 10:20:08,I have the perfect plan to steal the Los Reyes Magos (Three Magi)! What do you mean it's already been stolen?
524490327185711105,2014-10-21 09:20:13,"Someone already jacked the Les Princes de la Vallee Fleurie, Divine Comedy?! But what will I do with a dozen sausage links?"
524460115991470080,2014-10-21 07:20:10,Someone already jacked the The Shepherd?! But what will I do with the moon base?
524384611619852288,2014-10-21 02:20:08,How much do you think I could get for The Lady on the blackmarket. What do you mean it's already been swiped?
524369527052984320,2014-10-21 01:20:12,Someone already jacked the Imperial Crown of the Virgin of the Rosary?! But what will I do with 200 metres of rope?
524354424085704704,2014-10-21 00:20:11,I have the perfect plan to steal the Pheasants Sculpture! What do you mean it's already been stolen?
524339315556753410,2014-10-20 23:20:09,"Yeesh, even the Mystical Betrothal of St. Rose of Lima has been stolen? Thank god I saved the reciept when I bought 200 metres of rope!"
524324222420533248,2014-10-20 22:20:10,I have the perfect plan to steal the Penny and Her Marble! What do you mean it's already been stolen?
524309113853849601,2014-10-20 21:20:08,Someone already jacked the Venice - et cum spiritu tuo?! But what will I do with the fleet of Austin Minis?
524278914727018497,2014-10-20 19:20:08,I have the perfect plan to steal the Pitcher! What do you mean it's already been stolen?
524233634677792768,2014-10-20 16:20:12,"I have the perfect plan to steal the Belmont Stakes Trophy, 1903! What do you mean it's already been stolen?"
524203416793665536,2014-10-20 14:20:08,Someone already jacked the God Bless America I Detail Ver. II #5?! But what will I do with my mime disguise?
524188318167465987,2014-10-20 13:20:08,Someone already jacked the The Lady?! But what will I do with the fleet of Austin Minis?
524173216211021825,2014-10-20 12:20:08,Someone already jacked the Songbirds Necklace and Bracelet?! But what will I do with a dozen sausage links?
524158158919720960,2014-10-20 11:20:18,How much do you think I could get for Bodgon I on the blackmarket. What do you mean it's already been swiped?
524143037094821888,2014-10-20 10:20:12,I have the perfect plan to steal the Quartz Urn! What do you mean it's already been stolen?
524127927987089408,2014-10-20 09:20:10,Someone already jacked the Monstrance?! But what will I do with Sean Connery?
524067525131530240,2014-10-20 05:20:09,"Yeesh, even the Songbirds Necklace and Bracelet has been stolen? Thank god I saved the reciept when I bought the moon base!"
524052421379895296,2014-10-20 04:20:08,Someone already jacked the Floral Still Life?! But what will I do with my mime disguise?
524037342865399809,2014-10-20 03:20:13,I have the perfect plan to steal the Mount Ararat! What do you mean it's already been stolen?
524022248509022208,2014-10-20 02:20:14,"Yeesh, even the Censer has been stolen? Thank god I saved the reciept when I bought the moon base!"
524007142949654528,2014-10-20 01:20:13,Someone already jacked the Crown?! But what will I do with a dozen sausage links?
523992020256587776,2014-10-20 00:20:07,I have the perfect plan to steal the Imperial Crown of the Virgin of las Mercedes! What do you mean it's already been stolen?
523976927577919488,2014-10-19 23:20:09,"Yeesh, even the Basket of Fruit has been stolen? Thank god I saved the reciept when I bought Sean Connery!"
523946724667437056,2014-10-19 21:20:08,I have the perfect plan to steal the Rooster Sculpture! What do you mean it's already been stolen?
523931640385773568,2014-10-19 20:20:11,I have the perfect plan to steal the Imperial Crown of San Jose! What do you mean it's already been stolen?
523916533635235841,2014-10-19 19:20:10,I have the perfect plan to steal the Inspiration of Shaman Painter...His Family! What do you mean it's already been stolen?
523886357044006912,2014-10-19 17:20:15,"Yeesh, even the Venice - et cum spiritu tuo has been stolen? Thank god I saved the reciept when I bought the moon base!"
523871227195453440,2014-10-19 16:20:08,How much do you think I could get for Chalice on the blackmarket. What do you mean it's already been swiped?
523856127759355904,2014-10-19 15:20:08,How much do you think I could get for Cheese Clock with Mice on the blackmarket. What do you mean it's already been swiped?
523841281467109376,2014-10-19 14:21:08,"Yeesh, even the Armenian Street Scene has been stolen? Thank god I saved the reciept when I bought the moon base!"
523825927344902144,2014-10-19 13:20:07,How much do you think I could get for God Bless America I Detail Ver. II #5 on the blackmarket. What do you mean it's already been swiped?
523810827154255872,2014-10-19 12:20:07,I have the perfect plan to steal the Basket of Fruit! What do you mean it's already been stolen?
523796008317493248,2014-10-19 11:21:14,Someone already jacked the Desnudo en Circulos?! But what will I do with Sean Connery?
523780662332227584,2014-10-19 10:20:15,Someone already jacked the Angel Appearing to the Shepherds?! But what will I do with Sean Connery?
523765535809732608,2014-10-19 09:20:09,I have the perfect plan to steal the Helmet of the Archangel St. Michael! What do you mean it's already been stolen?
523750449678389248,2014-10-19 08:20:12,"I have the perfect plan to steal the Belmont Stakes Trophy, 1903! What do you mean it's already been stolen?"
523735339484340224,2014-10-19 07:20:10,Someone already jacked the Floral Still Life?! But what will I do with 200 metres of rope?
